2020-04-09 23:39:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:39:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:39:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:39:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.3e-06, 	3279.0, 	1.538462%, 	0.400000%, 	1.138462%
2020-04-09 23:40:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:40:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:40:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:40:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:41:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:41:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:41:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:41:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:42:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:42:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:42:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:42:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:43:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:43:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:43:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:43:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:44:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:44:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:44:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:44:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:45:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:45:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:45:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:45:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:46:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:46:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:46:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:46:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:47:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:47:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:47:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:47:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:48:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:48:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:48:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:48:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:49:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:49:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:49:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:49:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:50:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:50:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:50:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	33594.543, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:50:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	33594.543, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:51:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:51:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:51:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:51:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:52:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.3e-06, 	4664.0, 	1.538462%, 	0.400000%, 	1.138462%
2020-04-09 23:52:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.3e-06, 	3460.071, 	1.538462%, 	0.400000%, 	1.138462%
2020-04-09 23:52:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:52:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:53:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:53:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.3e-06, 	3460.071, 	1.538462%, 	0.400000%, 	1.138462%
2020-04-09 23:53:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	15344.425, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:53:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:54:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:54:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:54:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:54:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:55:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:55:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:55:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:55:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:56:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:56:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:56:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:56:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:57:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:57:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:57:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:57:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:58:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:58:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:58:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:58:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:59:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:59:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:59:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-09 23:59:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:00:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:00:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:00:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:00:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:01:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:01:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.3e-06, 	3869.0, 	1.538462%, 	0.400000%, 	1.138462%
2020-04-10 00:01:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:01:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:02:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:02:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:02:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:02:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:03:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:03:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:03:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:03:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:04:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:04:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:04:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:04:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:05:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:05:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:05:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:05:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:06:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:06:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:06:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:06:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:07:08, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.3e-06, 	3887.0, 	1.538462%, 	0.400000%, 	1.138462%
2020-04-10 00:07:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:07:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:07:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:08:09, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:08:24, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:08:39, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:08:54, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:09:09, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:09:24, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:09:39, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:09:54, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:10:09, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:10:24, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:10:39, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:10:54, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:11:09, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:11:24, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:11:39, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.3e-06, 	1750.0, 	1.538462%, 	0.400000%, 	1.138462%
2020-04-10 00:11:54, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:12:09, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:12:24, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:12:39, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:12:54, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:13:09, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.3e-06, 	1944.0, 	1.538462%, 	0.400000%, 	1.138462%
2020-04-10 00:13:24, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:13:39, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:13:54, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:14:09, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:14:24, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
2020-04-10 00:14:39, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.3e-06, 	1097.0, 	1.538462%, 	0.400000%, 	1.138462%
2020-04-10 00:14:54, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.32e-06, 	223.51236842, 	1.31e-06, 	2190.344, 	0.763359%, 	0.400000%, 	0.363359%
